/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/center_2019_01_31_17_11_33_593.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/left_2019_01_31_17_11_33_593.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/right_2019_01_31_17_11_33_593.jpg,0,0,0,4.624022
/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/center_2019_01_31_17_11_33_662.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/left_2019_01_31_17_11_33_662.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/right_2019_01_31_17_11_33_662.jpg,0,0,0,4.596112
/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/center_2019_01_31_17_11_33_731.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/left_2019_01_31_17_11_33_731.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/right_2019_01_31_17_11_33_731.jpg,0,0,0,4.568378
/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/center_2019_01_31_17_11_33_809.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/left_2019_01_31_17_11_33_809.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/right_2019_01_31_17_11_33_809.jpg,0,0,0,4.531662
/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/center_2019_01_31_17_11_33_885.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/left_2019_01_31_17_11_33_885.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/right_2019_01_31_17_11_33_885.jpg,0,0,0,4.495243
/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/center_2019_01_31_17_11_33_962.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/left_2019_01_31_17_11_33_962.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/right_2019_01_31_17_11_33_962.jpg,0,0,0,4.459116
/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/center_2019_01_31_17_11_34_028.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/left_2019_01_31_17_11_34_028.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/right_2019_01_31_17_11_34_028.jpg,0,0,0,4.432211
/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/center_2019_01_31_17_11_34_108.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/left_2019_01_31_17_11_34_108.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/right_2019_01_31_17_11_34_108.jpg,0,0,0,4.396591
/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/center_2019_01_31_17_11_34_187.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/left_2019_01_31_17_11_34_187.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/right_2019_01_31_17_11_34_187.jpg,0,0,0,4.361256
/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/center_2019_01_31_17_11_34_267.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/left_2019_01_31_17_11_34_267.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/right_2019_01_31_17_11_34_267.jpg,0,0,0,4.326206
/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/center_2019_01_31_17_11_34_346.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/left_2019_01_31_17_11_34_346.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/bad_2/IMG/right_2019_01_31_17_11_34_346.jpg,0,0,0,4.291438
